Interactor_A,Interactor_B,Symbol_A,Symbol_B
161742,7347,161742,7347
161742,7428,161742,7428
161742,7447,161742,7447
161742,7528,161742,7528
161742,7568,161742,7568
161742,7571,161742,7571
161742,7597,161742,7597
161742,7678,161742,7678
161742,7697,161742,7697
161742,7718,161742,7718
161742,7733,161742,7733
161742,7745,161742,7745
161742,7746,161742,7746
161742,7917,161742,7917
161742,8187,161742,8187
161742,8193,161742,8193
161742,8312,161742,8312
161742,8322,161742,8322
161742,8548,161742,8548
161742,8559,161742,8559
161742,8665,161742,8665
161742,8674,161742,8674
161742,8697,161742,8697
161742,8726,161742,8726
161742,8760,161742,8760
161742,8848,161742,8848
161742,8850,161742,8850
161742,8906,161742,8906
161742,8996,161742,8996
161742,9099,161742,9099
161742,9586,161742,9586
161742,9702,161742,9702
161742,9741,161742,9741
161742,9753,161742,9753
161742,9817,161742,9817
161742,9841,161742,9841
161742,9892,161742,9892
161742,9921,161742,9921
161742,9958,161742,9958
161742,9975,161742,9975
161742,10062,161742,10062
161742,10063,161742,10063
161742,10138,161742,10138
161742,10335,161742,10335
161742,10362,161742,10362
161742,10474,161742,10474
161742,10529,161742,10529
161742,10536,161742,10536
161742,10570,161742,10570
161742,10640,161742,10640
161742,10695,161742,10695
161742,10777,161742,10777
161742,10794,161742,10794
161742,10892,161742,10892
161742,10947,161742,10947
161742,10999,161742,10999
161742,11116,161742,11116
161742,11167,161742,11167
161742,11243,161742,11243
161742,22823,161742,22823
161742,22893,161742,22893
161742,22938,161742,22938
161742,23087,161742,23087
161742,23191,161742,23191
161742,23244,161742,23244
161742,23294,161742,23294
161742,23390,161742,23390
161742,23414,161742,23414
161742,23660,161742,23660
161742,25850,161742,25850
161742,25898,161742,25898
161742,26012,161742,26012
161742,26048,161742,26048
161742,26136,161742,26136
161742,26168,161742,26168
161742,26575,161742,26575
161742,27018,161742,27018
161742,27030,161742,27030
161742,27069,161742,27069
161742,27161,161742,27161
161742,27185,161742,27185
161742,27252,161742,27252
161742,28951,161742,28951
161742,29116,161742,29116
161742,30819,161742,30819
161742,49855,161742,49855
161742,50717,161742,50717
161742,51062,161742,51062
161742,51122,161742,51122
161742,51130,161742,51130
161742,51147,161742,51147
161742,51315,161742,51315
161742,51324,161742,51324
161742,51379,161742,51379
161742,51440,161742,51440
161742,51444,161742,51444
161742,51497,161742,51497
161742,51530,161742,51530
161742,51545,161742,51545
161742,51726,161742,51726
161742,54033,161742,54033
161742,54149,161742,54149
161742,54438,161742,54438
161742,54536,161742,54536
161742,54802,161742,54802
161742,54902,161742,54902
161742,54904,161742,54904
161742,54906,161742,54906
161742,54962,161742,54962
161742,55138,161742,55138
161742,55251,161742,55251
161742,55311,161742,55311
161742,55337,161742,55337
161742,55515,161742,55515
161742,55536,161742,55536
161742,55559,161742,55559
161742,55577,161742,55577
161742,55611,161742,55611
161742,55632,161742,55632
161742,55644,161742,55644
161742,55668,161742,55668
161742,55692,161742,55692
161742,55758,161742,55758
161742,55773,161742,55773
161742,55823,161742,55823
161742,55845,161742,55845
161742,56478,161742,56478
161742,56957,161742,56957
161742,57097,161742,57097
161742,57335,161742,57335
161742,57381,161742,57381
161742,57532,161742,57532
161742,57761,161742,57761
161742,58155,161742,58155
161742,60672,161742,60672
161742,64288,161742,64288
161742,64342,161742,64342
161742,64777,161742,64777
161742,64858,161742,64858
161742,65251,161742,65251
161742,65260,161742,65260
161742,79005,161742,79005
161742,79089,161742,79089
161742,79174,161742,79174
161742,79175,161742,79175
161742,79596,161742,79596
161742,79607,161742,79607
161742,79670,161742,79670
161742,79734,161742,79734
161742,79754,161742,79754
161742,79777,161742,ACBD4
161742,79797,161742,79797
161742,79943,161742,79943
161742,80108,161742,80108
161742,80174,161742,80174
161742,80196,161742,80196
161742,80321,161742,80321
161742,80345,161742,80345
161742,80349,161742,80349
161742,80818,161742,80818
161742,80895,161742,80895
161742,81617,161742,81617
161742,81831,161742,81831
161742,81848,161742,81848
161742,83988,161742,83988
161742,84066,161742,84066
161742,84140,161742,84140
161742,84171,161742,84171
161742,84289,161742,84289
161742,84292,161742,84292
161742,84330,161742,84330
161742,84448,161742,84448
161742,84707,161742,84707
161742,84775,161742,84775
161742,84838,161742,84838
161742,84844,161742,84844
161742,84914,161742,84914
161742,84924,161742,84924
161742,84954,161742,84954
161742,90410,161742,90410
161742,90589,161742,90589
161742,90843,161742,90843
161742,91782,161742,91782
161742,93474,161742,93474
161742,93621,161742,93621
161742,93974,161742,93974
161742,95681,161742,95681
161742,115752,161742,115752
161742,116092,161742,116092
161742,117145,161742,117145
161742,117177,161742,117177
161742,118738,161742,118738
161742,120379,161742,120379
161742,121274,161742,121274
161742,122809,161742,122809
161742,122961,161742,122961
161742,124790,161742,124790
161742,126295,161742,126295
161742,126868,161742,126868
161742,127703,161742,127703
161742,128977,161742,128977
161742,133015,161742,133015
161742,134637,161742,134637
161742,134701,161742,134701
161742,137209,161742,137209
161742,137492,161742,137492
161742,138065,161742,138065
161742,146434,161742,146434
161742,147687,161742,147687
161742,147807,161742,147807
161742,147965,161742,147965
161742,149840,161742,149840
161742,154007,161742,154007
161742,154075,161742,154075
161742,154865,161742,154865
161742,157773,161742,157773
161742,159013,161742,159013
161742,159195,161742,159195
161742,160760,161742,160760
161742,578,161742,578
161742,2670,161742,2670
161742,2738,161742,2738
161742,4702,161742,4702
161742,4713,161742,4713
161742,4729,161742,4729
161742,4763,161742,4763
161742,4799,161742,4799
161742,4804,161742,4804
161742,5256,161742,5256
161742,5329,161742,5329
161742,5525,161742,5525
161742,6015,161742,6015
161742,6660,161742,6660
161742,6839,161742,6839
161742,9230,161742,9230
161742,10519,161742,10519
161742,11124,161742,11124
161742,11186,161742,11186
161742,23352,161742,23352
161742,27148,161742,27148
161742,57338,161742,57338
161742,60681,161742,60681
161742,79027,161742,79027
161742,84217,161742,84217
161742,113000,161742,113000
161742,164832,161742,164832
161742,388969,161742,388969
161742,100527963,161742,100527963
161742,162681,161742,162681
161742,162968,161742,162968
161742,196074,161742,196074
161742,196403,161742,196403
161742,197131,161742,197131
161742,200734,161742,200734
161742,201161,161742,201161
161742,201895,161742,201895
161742,202051,161742,202051
161742,222255,161742,222255
161742,222484,161742,222484
161742,253827,161742,253827
161742,283987,161742,283987
161742,284307,161742,284307
161742,286053,161742,286053
161742,338692,161742,338692
161742,340277,161742,340277
161742,340542,161742,340542
161742,342132,161742,342132
161742,374899,161742,374899
161742,375341,161742,375341
161742,378708,161742,378708
161742,415117,161742,415117
161742,727800,161742,727800
161742,100526739,161742,100526739
493856,599,493856,599
493856,1962,493856,EHHADH
493856,2010,493856,2010
493856,6696,493856,6696
493856,8269,493856,8269
493856,8417,493856,8417
493856,8674,493856,8674
493856,8870,493856,8870
493856,9071,493856,9071
493856,9283,493856,9283
493856,9854,493856,9854
493856,10282,493856,10282
493856,10385,493856,10385
493856,10423,493856,10423
493856,11284,493856,11284
493856,23324,493856,23324
493856,23484,493856,23484
493856,23673,493856,23673
493856,23780,493856,23780
493856,26020,493856,26020
493856,26984,493856,26984
493856,27065,493856,27065
493856,27315,493856,27315
493856,51062,493856,51062
493856,51390,493856,51390
493856,54982,493856,54982
493856,55624,493856,55624
493856,57467,493856,57467
493856,63908,493856,63908
493856,64748,493856,64748
493856,64755,493856,64755
493856,64849,493856,64849
493856,79161,493856,79161
493856,79188,493856,79188
493856,79415,493856,79415
493856,80731,493856,80731
493856,84912,493856,84912
493856,117248,493856,117248
493856,127703,493856,127703
493856,144110,493856,144110
493856,145957,493856,145957
493856,154807,493856,154807
493856,219738,493856,219738
493856,286451,493856,286451
493856,340348,493856,340348
493856,387923,493856,387923
493856,401152,493856,401152
815,81,815,81
815,87,815,87
815,207,815,207
815,478,815,478
815,323,815,323
815,815,815,815
815,817,815,817
815,818,815,818
815,2063,815,2063
815,4087,815,4087
815,4860,815,4860
815,5175,815,5175
815,6660,815,6660
815,6821,815,6821
815,7407,815,7407
815,8372,815,8372
815,9747,815,9747
815,10865,815,10865
815,11030,815,11030
815,23543,815,23543
815,65003,815,65003
815,89944,815,89944
815,90121,815,90121
815,91875,815,91875
815,114823,815,114823
815,130074,815,130074
815,138046,815,138046
815,816,815,816
815,875,815,875
815,1826,815,1826
815,2185,815,2185
815,2332,815,2332
815,2597,815,2597
815,3093,815,3093
815,3320,815,3320
815,3927,815,3927
815,4088,815,4088
815,4681,815,4681
815,5579,815,5579
815,5868,815,5868
815,6285,815,6285
815,6464,815,6464
815,7374,815,7374
815,7431,815,VIM
815,8611,815,8611
815,8851,815,8851
815,10043,815,10043
815,10813,815,10813
815,23118,815,23118
815,23201,815,23201
815,23542,815,23542
815,51699,815,51699
9468,59,9468,59
9468,5130,9468,5130
9468,9468,9468,9468
9468,79188,9468,79188
9468,154807,9468,154807
9468,23392,9468,23392
10575,59,10575,59
10575,902,10575,902
10575,2335,10575,2335
10575,6195,10575,6195
10575,6950,10575,6950
10575,7412,10575,7412
10575,10576,10575,10576
22948,59,22948,59
22948,1678,22948,1678
22948,2335,22948,2335
22948,3064,22948,3064
22948,7412,22948,7412
22948,7417,22948,7417
22948,7428,22948,7428
22948,8533,22948,8533
22948,9498,22948,9498
22948,9531,22948,9531
22948,10254,22948,10254
22948,10534,22948,10534
22948,10617,22948,10617
22948,11060,22948,11060
22948,6310,22948,6310
22948,7157,22948,7157
22948,8518,22948,8518
22948,8678,22948,8678
22948,10576,22948,10576
22948,10989,22948,10989
22948,79735,22948,79735
22948,25827,22948,25827
22948,26286,22948,26286
22948,27229,22948,27229
22948,50640,22948,PNPLA8
22948,54438,22948,54438
22948,54464,22948,54464
22948,55284,22948,55284
22948,57715,22948,57715
22948,64708,22948,64708
22948,79648,22948,79648
22948,121274,22948,121274
22948,152006,22948,152006
22948,164832,22948,164832
64750,394,64750,394
64750,506,64750,506
64750,1601,64750,1601
64750,1892,64750,1892
64750,1937,64750,1937
64750,2274,64750,2274
64750,2317,64750,2317
64750,4086,64750,4086
64750,4087,64750,4087
64750,4088,64750,4088
64750,4090,64750,4090
64750,4092,64750,4092
64750,4694,64750,4694
64750,4734,64750,4734
64750,7273,64750,7273
64750,7805,64750,7805
64750,7980,64750,7980
64750,8310,64750,ACOX3
64750,8409,64750,8409
64750,8878,64750,8878
64750,9618,64750,9618
64750,9993,64750,9993
64750,10529,64750,10529
64750,10691,64750,10691
64750,23111,64750,23111
64750,23420,64750,23420
64750,23534,64750,23534
64750,26994,64750,26994
64750,29995,64750,29995
64750,51069,64750,51069
64750,55749,64750,55749
64750,55827,64750,55827
64750,821,64750,821
64750,3646,64750,3646
64750,6625,64750,6625
64750,8175,64750,8175
64750,8557,64750,8557
64750,9801,64750,9801
64750,10628,64750,10628
64750,23172,64750,23172
64750,54778,64750,54778
64750,58529,64750,58529
64750,64746,64750,64746
64750,64750,64750,64750
64750,64975,64750,64975
64750,84816,64750,84816
64750,404093,64750,404093
64750,85476,64750,85476
59,7020,59,7020
59,7248,59,7248
59,9830,59,9830
59,27185,59,27185
71,71,ACTG1,ACTG1
71,1072,ACTG1,1072
71,1073,ACTG1,1073
71,1488,ACTG1,1488
71,1962,ACTG1,EHHADH
71,5217,ACTG1,5217
71,5800,ACTG1,5800
71,6456,ACTG1,6456
71,7114,ACTG1,7114
71,7186,ACTG1,7186
71,8976,ACTG1,8976
71,9252,ACTG1,9252
71,9815,ACTG1,9815
71,10486,ACTG1,10486
71,11034,ACTG1,11034
71,27185,ACTG1,27185
71,28952,ACTG1,28952
71,55729,ACTG1,55729
71,3064,ACTG1,3064
71,3316,ACTG1,3316
71,3692,ACTG1,3692
71,3981,ACTG1,3981
71,5597,ACTG1,5597
71,5664,ACTG1,5664
71,6487,ACTG1,6487
71,7408,ACTG1,7408
71,10487,ACTG1,10487
71,11098,ACTG1,11098
71,23043,ACTG1,23043
71,23421,ACTG1,23421
71,79648,ACTG1,79648
582,1639,582,1639
582,1915,582,1915
582,2034,582,2034
582,5076,582,5076
582,5108,582,5108
582,7102,582,7102
582,8661,582,8661
582,10211,582,10211
582,10726,582,10726
582,11315,582,11315
582,22852,582,22852
582,23265,582,23265
582,23386,582,23386
582,27241,582,27241
582,150274,582,150274
582,9657,582,9657
582,80184,582,80184
582,84100,582,84100
585,95,585,95
585,1639,585,1639
585,1915,585,1915
585,2034,585,2034
585,5034,585,5034
585,5076,585,5076
585,5108,585,5108
585,5354,585,5354
585,5916,585,5916
585,5966,585,5966
585,7545,585,7545
585,8661,585,8661
585,10211,585,10211
585,23265,585,23265
585,92482,585,92482
585,150274,585,150274
585,4938,585,4938
585,5914,585,5914
585,9657,585,9657
585,27241,585,27241
585,56907,585,56907
585,79140,585,79140
585,80184,585,80184
1072,70,1072,70
1072,1073,1072,1073
1072,2099,1072,2099
1072,5663,1072,5663
1072,6195,1072,6195
1072,6310,1072,6310
1072,6626,1072,6626
1072,10454,1072,10454
1072,23077,1072,23077
1072,23542,1072,23542
1072,1797,1072,1797
1072,2335,1072,2335
1072,3984,1072,3984
1072,5597,1072,5597
1072,5885,1072,5885
1072,7013,1072,7013
1072,7166,1072,7166
1072,7412,1072,7412
1072,8664,1072,8664
1072,10808,1072,10808
1072,25913,1072,25913
1072,26292,1072,26292
1072,85015,1072,85015
1073,1073,1073,1073
1073,5862,1073,RAB2A
1073,6047,1073,6047
1073,7329,1073,7329
1073,10486,1073,10486
1073,11034,1073,11034
1073,25913,1073,25913
1073,81786,1073,81786
1073,1778,1073,1778
1073,1962,1073,EHHADH
1460,128,1460,128
1460,285,1460,285
1460,369,1460,369
1460,406,1460,406
1460,689,1460,689
1460,902,1460,902
1460,975,1460,975
1460,1059,1460,1059
1460,1130,1460,1130
1460,1137,1460,1137
1460,1173,1460,1173
1460,1407,1460,1407
1460,1454,1460,1454
1460,1457,1460,1457
1460,1459,1460,1459
1460,118,1460,118
1460,156,1460,156
1460,333,1460,333
1460,997,1460,997
1460,1161,1460,1161
1460,1284,1460,1284
1460,1460,1460,1460
1460,1786,1460,1786
1460,1912,1460,1912
1460,2059,1460,2059
1460,2495,1460,2495
1460,2593,1460,2593
1460,2720,1460,2720
1460,2932,1460,2932
1460,3074,1460,3074
1460,3692,1460,3692
1460,3953,1460,3953
1460,4067,1460,4067
1460,4355,1460,4355
1460,4528,1460,4528
1460,4673,1460,4673
1460,4862,1460,4862
1460,4899,1460,4899
1460,4953,1460,4953
1460,5096,1460,5096
1460,5187,1460,5187
1460,5210,1460,5210
1460,5306,1460,5306
1460,5481,1460,5481
1460,5499,1460,5499
1460,5500,1460,5500
1460,5501,1460,5501
1460,5515,1460,5515
1460,5518,1460,5518
1460,5519,1460,5519
1460,5528,1460,5528
1460,5529,1460,5529
1460,5533,1460,5533
1460,5565,1460,5565
1460,5654,1460,5654
1460,5756,1460,5756
1460,5796,1460,5796
1460,5976,1460,5976
1460,5981,1460,5981
1460,6096,1460,6096
1460,6117,1460,6117
1460,6125,1460,6125
1460,6137,1460,6137
1460,6196,1460,6196
1460,6199,1460,6199
1460,6256,1460,6256
1460,6389,1460,6389
1460,6453,1460,6453
1460,6613,1460,6613
1460,6643,1460,6643
1460,6776,1460,6776
1460,6780,1460,6780
1460,7088,1460,7088
1460,7155,1460,7155
1460,7159,1460,7159
1460,7416,1460,7416
1460,7567,1460,7567
1460,7917,1460,7917
1460,8543,1460,8543
1460,8576,1460,8576
1460,8864,1460,8864
1460,8894,1460,8894
1460,9252,1460,9252
1460,9261,1460,9261
1460,9397,1460,9397
1460,9513,1460,9513
1460,9584,1460,9584
1460,9616,1460,9616
1460,9948,1460,9948
1460,10120,1460,10120
1460,10169,1460,10169
1460,10467,1460,10467
1460,10681,1460,10681
1460,10813,1460,10813
1460,11124,1460,11124
1460,23135,1460,23135
1460,23152,1460,23152
1460,23243,1460,23243
1460,23244,1460,23244
1460,23258,1460,23258
1460,23478,1460,23478
1460,25913,1460,25913
1460,25983,1460,25983
1460,26002,1460,26002
1460,26234,1460,26234
1460,27132,1460,27132
1460,29959,1460,29959
1460,51124,1460,51124
1460,51131,1460,51131
1460,51231,1460,51231
1460,51339,1460,51339
1460,51412,1460,51412
1460,51490,1460,51490
1460,51710,1460,51710
1460,54971,1460,54971
1460,54973,1460,54973
1460,55152,1460,55152
1460,55558,1460,55558
1460,55658,1460,55658
1460,56647,1460,56647
1460,56849,1460,56849
1460,57418,1460,57418
1460,57862,1460,57862
1460,58491,1460,58491
1460,60673,1460,60673
1460,63874,1460,63874
1460,79176,1460,79176
1460,79365,1460,79365
1460,79913,1460,79913
1460,83444,1460,83444
1460,84317,1460,84317
1460,84324,1460,84324
1460,84795,1460,84795
1460,90480,1460,90480
1460,90864,1460,90864
1460,147808,1460,147808
1460,221545,1460,221545
1460,255758,1460,255758
1460,347733,1460,347733
1460,375484,1460,375484
1460,1738,1460,1738
1460,1826,1460,1826
1460,2335,1460,2335
1460,3028,1460,3028
1460,6197,1460,6197
1460,7020,1460,7020
1460,7126,1460,7126
1460,7157,1460,7157
1460,7412,1460,7412
1460,8099,1460,8099
1460,8161,1460,8161
1460,8479,1460,8479
1460,8533,1460,8533
1460,9332,1460,9332
1460,9575,1460,9575
1460,10178,1460,10178
1460,23411,1460,23411
1460,23552,1460,23552
1460,25764,1460,25764
1460,27185,1460,27185
1460,50813,1460,50813
1460,55690,1460,55690
1460,56413,1460,56413
1460,57761,1460,57761
1460,64839,1460,64839
1460,79174,1460,79174
1460,85457,1460,85457
1460,85465,1460,85465
1460,653361,1460,653361
1962,104,EHHADH,104
1962,373,EHHADH,373
1962,825,EHHADH,825
1962,847,EHHADH,CAT
1962,875,EHHADH,875
1962,1196,EHHADH,1196
1962,1534,EHHADH,1534
1962,2012,EHHADH,2012
1962,2622,EHHADH,2622
1962,3092,EHHADH,3092
1962,4055,EHHADH,4055
1962,4281,EHHADH,4281
1962,5966,EHHADH,5966
1962,6047,EHHADH,6047
1962,6443,EHHADH,6443
1962,6737,EHHADH,6737
1962,7122,EHHADH,7122
1962,7174,EHHADH,7174
1962,7185,EHHADH,7185
1962,7186,EHHADH,7186
1962,7251,EHHADH,7251
1962,8575,EHHADH,8575
1962,8636,EHHADH,8636
1962,9143,EHHADH,9143
1962,9145,EHHADH,9145
1962,9240,EHHADH,9240
1962,10318,EHHADH,10318
1962,10363,EHHADH,10363
1962,10419,EHHADH,10419
1962,10553,EHHADH,10553
1962,10682,EHHADH,10682
1962,11043,EHHADH,11043
1962,23281,EHHADH,23281
1962,23484,EHHADH,23484
1962,23500,EHHADH,23500
1962,29986,EHHADH,29986
1962,30850,EHHADH,30850
1962,51035,EHHADH,51035
1962,51134,EHHADH,51134
1962,51170,EHHADH,51170
1962,51538,EHHADH,51538
1962,51566,EHHADH,51566
1962,51614,EHHADH,51614
1962,54550,EHHADH,54550
1962,54585,EHHADH,54585
1962,54764,EHHADH,54764
1962,54776,EHHADH,54776
1962,54793,EHHADH,54793
1962,54918,EHHADH,54918
1962,55697,EHHADH,55697
1962,56475,EHHADH,56475
1962,56616,EHHADH,56616
1962,56850,EHHADH,56850
1962,57017,EHHADH,57017
1962,57222,EHHADH,57222
1962,57505,EHHADH,57505
1962,57684,EHHADH,57684
1962,57730,EHHADH,57730
1962,59353,EHHADH,TMEM35A
1962,64395,EHHADH,64395
1962,64755,EHHADH,64755
1962,65986,EHHADH,65986
1962,79078,EHHADH,79078
1962,79839,EHHADH,79839
1962,84445,EHHADH,84445
1962,84522,EHHADH,84522
1962,85315,EHHADH,85315
1962,85363,EHHADH,85363
1962,90933,EHHADH,90933
1962,92840,EHHADH,92840
1962,94101,EHHADH,94101
1962,112939,EHHADH,112939
1962,113402,EHHADH,113402
1962,117178,EHHADH,117178
1962,126868,EHHADH,126868
1962,139341,EHHADH,139341
1962,152206,EHHADH,152206
1962,195814,EHHADH,195814
1962,200728,EHHADH,200728
1962,200845,EHHADH,200845
1962,221481,EHHADH,221481
1962,221504,EHHADH,221504
1962,283987,EHHADH,283987
1962,284348,EHHADH,284348
1962,653121,EHHADH,653121
1962,10121,EHHADH,10121
1962,5830,EHHADH,PEX5
1962,54996,EHHADH,MTARC2
2033,196,2033,196
2033,468,2033,468
2033,602,2033,602
2033,715,2033,715
2033,1051,2033,1051
2033,1610,2033,DAO
2033,1649,2033,1649
2033,1840,2033,1840
2033,1385,2033,1385
2033,1406,2033,1406
2033,1958,2033,1958
2033,2033,2033,2033
2033,2099,2033,2099
2033,2130,2033,2130
2033,2335,2033,2335
2033,2547,2033,2547
2033,2548,2033,2548
